1,22.84,12.36,0.004635,147,0.6651,-16.18,199.5,-567.1,24.85,-28.03,-166.2,6269
2,10.58,3431,0.03241,147,0.6651,-16.18,199.5,-567.1,25.61,41.25,-59.86,1344
3,12.97,3205,0.0219,147,0.6651,-16.18,199.5,-567.1,33.93,45.81,-135.1,1853
4,11.14,1836,0.05916,147,0.6651,-16.18,199.5,-567.1,26.26,37.32,-8742,1238
5,10.71,1086,0.06602,147,0.6651,-16.18,199.5,-567.1,26.26,40.09,-6.14,1116
6,13.41,1731,0.06008,147,0.6651,-16.18,199.5,-567.1,27.93,30.04,26.45,1211
7,22.38,12.06,0.004039,147,0.6651,-16.18,199.5,-567.1,29.67,-0.53,-188.2,5340
8,9666,2103,0.04118,147,0.6651,-16.18,199.5,-567.1,26.43,47.47,-52.95,1105
9,10.22,0.1914,0.06455,147,0.6651,-16.18,199.5,-567.1,26.58,43.3,-17.26,1088
10,10.5,2393,0.0423,147,0.6651,-16.18,199.5,-567.1,26.74,42.5,-49.2,1304
11,9815,1438,0.04961,147,0.6651,-16.18,199.5,-567.1,26.74,46.21,-42.74,1130
12,17.76,9817,0.004647,147,0.6651,-16.18,199.5,-567.1,26.77,36.42,-101.4,2626
13,8923,0.4919,0.04679,147,0.6651,-16.18,199.5,-567.1,26.84,52.28,-50.18,923.5
14,14.54,1353,0.03317,147,0.6651,-16.18,199.5,-567.1,35.9,35.24,-72.43,1995
15,10.11,2917,0.03025,147,0.6651,-16.18,199.5,-567.1,26.87,48.31,-69.48,1146
16,12.05,1266,0.0638,147,0.6651,-16.18,199.5,-567.1,27.25,35.55,8805,1171
17,8355,0.2253,0.03503,147,0.6651,-16.18,199.5,-567.1,27.29,59.22,-56.77,677
18,14.2,0.3489,0.06175,147,0.6651,-16.18,199.5,-567.1,29.56,30.87,36.25,1083
19,13.99,1634,0.03201,147,0.6651,-16.18,199.5,-567.1,35.23,37.71,-84.99,1973
20,12.62,1286,0.06325,147,0.6651,-16.18,199.5,-567.1,27.67,33.75,16.71,1167
21,16.28,2856,0.02921,147,0.6651,-16.18,199.5,-567.1,36.44,22.53,-58.12,2369
22,14.74,5923,0.01841,147,0.6651,-16.18,199.5,-567.1,27.15,16.52,-103,2663
23,10.44,0.9427,0.05669,147,0.6651,-16.18,199.5,-567.1,27.17,43.27,-28.36,1178
24,10.49,2351,0.04018,147,0.6651,-16.18,199.5,-567.1,27.17,43.81,-55.63,1299
25,15.81,2283,0.03996,147,0.6651,-16.18,199.5,-567.1,33.02,22.53,3334,1773
26,12.08,2693,0.04539,147,0.6651,-16.18,199.5,-567.1,27.26,33.22,-25.96,1539
27,10.6,1208,0.05464,147,0.6651,-16.18,199.5,-567.1,27.29,42.55,-29.98,1218
28,14.77,4938,0.01732,147,0.6651,-16.18,199.5,-567.1,33.35,31.23,-150.4,2503
29,11.78,0.2069,0.06733,147,0.6651,-16.18,199.5,-567.1,27.45,37.8,7.44,1102
30,15.29,5815,0.01986,147,0.6651,-16.18,199.5,-567.1,27.85,11.65,-92.43,2839
31,16.84,1354,0.03504,147,0.6651,-16.18,199.5,-567.1,37.43,23.91,-16.27,1955
32,11.91,1821,0.05531,147,0.6651,-16.18,199.5,-567.1,27.43,35.53,-8831,1327
33,14.29,5287,0.02225,147,0.6651,-16.18,199.5,-567.1,27.41,18.83,-84.97,2475
34,15.1,3044,0.03826,147,0.6651,-16.18,199.5,-567.1,30.95,21.34,-8317,1908
35,10.34,2827,0.03069,147,0.6651,-16.18,199.5,-567.1,27.45,47.83,-73.22,1211
36,11.62,1709,0.02733,147,0.6651,-16.18,199.5,-567.1,33.08,52.44,-114.1,1464
37,10.86,0.1519,0.0611,147,0.6651,-16.18,199.5,-567.1,27.48,41.83,-17.46,1164
38,9718,1049,0.04621,147,0.6651,-16.18,199.5,-567.1,27.51,48.95,-52.46,1100
39,10.51,0.9474,0.05422,147,0.6651,-16.18,199.5,-567.1,27.52,43.68,-33.3,1204
40,16.2,1292,0.03482,147,0.6651,-16.18,199.5,-567.1,37.03,26.97,-31.83,1984
41,13.48,5119,0.0208,147,0.6651,-16.18,199.5,-567.1,27.52,27.32,-98.56,2184
42,16.64,2121,0.03256,147,0.6651,-16.18,199.5,-567.1,37.01,22.83,-31.99,2139
43,11.78,1.22,0.06031,147,0.6651,-16.18,199.5,-567.1,27.56,37.12,-3331,1225
44,11.7,1148,0.02989,147,0.6651,-16.18,199.5,-567.1,33.3,51.37,-108.2,1499
45,12.03,2278,0.04918,147,0.6651,-16.18,199.5,-567.1,27.56,34.52,-19.84,1453
46,16.14,1.55,0.03417,147,0.6651,-16.18,199.5,-567.1,36.88,26.69,-35.76,2028
47,10.05,1785,41,147,0.6651,-16.18,199.5,-567.1,27.61,47.72,-59.01,1178
48,17.91,9483,0.005714,147,0.6651,-16.18,199.5,-567.1,27.59,25.13,-146.6,3047
49,11.61,2503,0.02327,147,0.6651,-16.18,199.5,-567.1,32.66,53.65,-121,1408
50,13.09,4527,0.02517,147,0.6651,-16.18,199.5,-567.1,27.61,28.54,-82.32,2060
51,13.38,0.2246,0.06479,147,0.6651,-16.18,199.5,-567.1,28.71,33.15,28.33,1077
52,9921,1808,0.03934,147,0.6651,-16.18,199.5,-567.1,27.64,48.92,-61.97,1141
53,10.98,2629,0.03742,147,0.6651,-16.18,199.5,-567.1,27.65,41.94,-60.74,1417
54,12.54,2771,0.04463,147,0.6651,-16.18,199.5,-567.1,27.65,31.18,-22.24,1598
55,12.38,237,0.0663,147,0.6651,-16.18,199.5,-567.1,27.94,36.04,14.7,1103
56,16.44,1.58,0.03438,147,0.6651,-16.18,199.5,-567.1,37.03,25.14,-27.7,2014
57,20.43,10.76,0.004795,147,0.6651,-16.18,199.5,-567.1,30.04,11.83,-190.1,4262
58,11.27,3258,0.03068,147,0.6651,-16.18,199.5,-567.1,27.71,41.52,-74.8,1494
59,14.97,5548,0.01474,147,0.6651,-16.18,199.5,-567.1,32.75,31.21,-161.8,2531
60,15.26,5975,0.01319,147,0.6651,-16.18,199.5,-567.1,32.52,30.58,-169.3,2589
61,12.73,5856,0.01072,147,0.6651,-16.18,199.5,-567.1,27.73,49.62,-99.72,1340
62,12.74,0.07286,0.06596,147,0.6651,-16.18,199.5,-567.1,28.22,35.03,19.76,1093
63,10.36,3169,0.02485,147,0.6651,-16.18,199.5,-567.1,27.76,51.03,-81.29,1117
64,15.34,2988,0.03748,147,0.6651,-16.18,199.5,-567.1,31.59,21.05,-9606,1938
65,18.89,9385,0.007489,147,0.6651,-16.18,199.5,-567.1,27.74,-0.6921,-180.7,4154
66,10.26,2185,0.0369,147,0.6651,-16.18,199.5,-567.1,27.77,47.4,-65.73,1223
67,12.61,4684,0.02094,147,0.6651,-16.18,199.5,-567.1,27.78,35.6,-100.2,1846
68,10.55,0.03482,0.0292,147,0.6651,-16.18,199.5,-567.1,32.15,57.8,-103.4,1157
69,14.57,5685,0.01898,147,0.6651,-16.18,199.5,-567.1,27.78,19.07,-104.6,2582
70,15.66,5841,0.01465,147,0.6651,-16.18,199.5,-567.1,32.87,24.45,-163.3,2842
71,11.75,1887,0.02736,147,0.6651,-16.18,199.5,-567.1,32.99,51.14,-113.3,1509
72,15.76,4.16,0.02874,147,0.6651,-16.18,199.5,-567.1,31.49,14.93,-43.44,2461
73,11.52,3369,0.03041,147,0.6651,-16.18,199.5,-567.1,27.82,39.94,-75.29,1566
74,12.3,1998,0.05259,147,0.6651,-16.18,199.5,-567.1,27.83,33.97,-9256,1395
75,16.56,221,0.03751,147,0.6651,-16.18,199.5,-567.1,37.09,26.33,-10.77,1807
76,15.06,5904,0.01856,147,0.6651,-16.18,199.5,-567.1,27.82,14.75,-104.1,2770
77,16.88,2,0.03502,147,0.6651,-16.18,199.5,-567.1,36.38,21.22,-9261,1978
78,14.78,5684,0.01953,147,0.6651,-16.18,199.5,-567.1,27.83,16.81,-100,2658
79,16.04,2916,0.02924,147,0.6651,-16.18,199.5,-567.1,35.97,23.29,-61.05,2356
80,13.56,1802,0.05629,147,0.6651,-16.18,199.5,-567.1,28.51,29.73,19.73,1296
81,10.85,0.7138,0.05585,147,0.6651,-16.18,199.5,-567.1,27.85,42.46,-27.79,1222
82,15.61,0.3614,0.03639,147,0.6651,-16.18,199.5,-567.1,36.66,30.62,-37.15,1892
83,14.2,0.6252,0.03535,147,0.6651,-16.18,199.5,-567.1,35.47,37.1,-67.1,1879
84,10.8,2532,0.03619,147,0.6651,-16.18,199.5,-567.1,27.88,44,-65.74,1366
85,11.85,0.9197,0.06068,147,0.6651,-16.18,199.5,-567.1,27.89,37.58,-3397,1213
86,13.5,1636,0.05768,147,0.6651,-16.18,199.5,-567.1,28.53,30.41,20.88,1259
87,12.67,0.5413,0.03383,147,0.6651,-16.18,199.5,-567.1,34.13,45.11,-91.69,1702
88,11.36,0.5169,0.06009,147,0.6651,-16.18,199.5,-567.1,27.88,40.01,-12.95,1204
89,11.95,3.55,0.03041,147,0.6651,-16.18,199.5,-567.1,27.89,36.72,-73.42,1693
90,10.26,0.09813,0.05276,147,0.6651,-16.18,199.5,-567.1,27.9,46.02,-40.62,1171
91,11.24,1257,0.05404,147,0.6651,-16.18,199.5,-567.1,27.9,40.29,-25.32,1286
92,10.03,2081,0.03522,147,0.6651,-16.18,199.5,-567.1,27.92,49.77,-69.28,1146
93,13.51,5246,0.01897,147,0.6651,-16.18,199.5,-567.1,27.92,29.48,-108.8,2154
94,10.71,3728,0.01989,147,0.6651,-16.18,199.5,-567.1,27.93,52.36,-87.14,1094
95,14.73,1827,0.03273,147,0.6651,-16.18,199.5,-567.1,35.52,32.92,-68.5,2044
96,13.76,5.76,0.01538,147,0.6651,-16.18,199.5,-567.1,27.95,31.57,-122.1,2130
97,18.63,8992,0.00844,147,0.6651,-16.18,199.5,-567.1,27.97,-2668,-177.6,4150
98,10.35,3637,0.01801,147,0.6651,-16.18,199.5,-567.1,27.97,56.67,-80.33,906.1
99,14.08,5626,0.01763,147,0.6651,-16.18,199.5,-567.1,27.95,25.54,-114.8,2357
100,12,1286,0.05786,147,0.6651,-16.18,199.5,-567.1,27.98,36.61,-5683,1270
101,10.43,2279,0.03605,147,0.6651,-16.18,199.5,-567.1,27.97,46.84,-67.91,1264
102,14.52,4809,0.01788,147,0.6651,-16.18,199.5,-567.1,33.02,32.42,-145.7,2417
103,16.36,2837,0.02991,147,0.6651,-16.18,199.5,-567.1,36.23,21.71,-50.32,2332
104,9282,0.1224,0.04196,147,0.6651,-16.18,199.5,-567.1,27.99,53.48,-61.38,973.7
105,16.74,3434,0.02983,147,0.6651,-16.18,199.5,-567.1,34.79,15.62,-32.49,2392
106,16.83,5855,0.01746,147,0.6651,-16.18,199.5,-567.1,32.59,8398,-124.4,3314
107,11.46,1237,0.0549,147,0.6651,-16.18,199.5,-567.1,28.01,39.32,-20.74,1292
108,9684,2145,0.03049,147,0.6651,-16.18,199.5,-567.1,28.01,53.87,-73.61,990.2
109,18.39,9317,0.006894,147,0.6651,-16.18,199.5,-567.1,27.98,10.31,-175.6,3677
110,14.18,2311,0.03037,147,0.6651,-16.18,199.5,-567.1,34.76,35.05,-86.79,2071
111,14.93,2057,0.0321,147,0.6651,-16.18,199.5,-567.1,35.55,31.38,-67.52,2094
112,11.36,0.05359,0.05993,147,0.6651,-16.18,199.5,-567.1,28.04,40.35,-14.08,1203
113,13.64,0.6253,0.06238,147,0.6651,-16.18,199.5,-567.1,29.03,32.19,28.35,1116
114,9847,2276,0.03023,147,0.6651,-16.18,199.5,-567.1,28.07,52.95,-75.17,1036
115,11.28,2054,0.04458,147,0.6651,-16.18,199.5,-567.1,28.07,40.22,-44.44,1416
116,10.93,3971,0.01823,147,0.6651,-16.18,199.5,-567.1,28.08,52.54,-90.27,1109
117,15.89,3554,0.03182,147,0.6651,-16.18,199.5,-567.1,32.51,17.29,-28.46,2262
118,12.24,0.9975,0.03235,147,0.6651,-16.18,199.5,-567.1,33.6,47.32,-98.72,1633
119,10.96,1449,0.04899,147,0.6651,-16.18,199.5,-567.1,28.09,42.24,-39.72,1313
120,11.19,145,0.05831,147,0.6651,-16.18,199.5,-567.1,28.09,41.27,-19.87,1216
121,14.89,6949,0.01049,147,0.6651,-16.18,199.5,-567.1,28.08,31.51,-139.7,2284
122,12.86,0.5221,0.06386,147,0.6651,-16.18,199.5,-567.1,28.43,34.56,18.02,1130
123,12.7,2208,0.05028,147,0.6651,-16.18,199.5,-567.1,28.11,32.04,-8116,1462
124,10.49,0.3305,0.05249,147,0.6651,-16.18,199.5,-567.1,28.12,45.18,-39.68,1205
125,12.16,3.44,0.03205,147,0.6651,-16.18,199.5,-567.1,28.13,35.28,-68.12,1736
126,16.33,0.4069,0.03765,147,0.6651,-16.18,199.5,-567.1,36.79,27.09,-14.43,1812
127,12.64,0.3748,0.06413,147,0.6651,-16.18,199.5,-567.1,28.32,35.37,14.56,1133
128,15.54,2449,0.03108,147,0.6651,-16.18,199.5,-567.1,35.8,27.17,-60.72,2204
129,12.84,2577,0.04623,147,0.6651,-16.18,199.5,-567.1,28.14,30.62,-15.2,1574
130,9191,0.2285,0.03946,147,0.6651,-16.18,199.5,-567.1,28.15,54.92,-64.59,932.1
131,13.6,4463,0.02665,147,0.6651,-16.18,199.5,-567.1,28.13,24.89,-73.86,2186
132,15.55,0.8464,0.03607,147,0.6651,-16.18,199.5,-567.1,36.42,30.34,-38.75,1913
133,11.93,3635,0.02831,147,0.6651,-16.18,199.5,-567.1,28.15,38.2,-81.39,1678
134,16.24,1.85,0.03392,147,0.6651,-16.18,199.5,-567.1,36.56,25.18,-32.63,2052
135,13.61,3.12,0.04211,147,0.6651,-16.18,199.5,-567.1,28.22,25.45,-12.02,1745
136,13.51,3004,0.04328,147,0.6651,-16.18,199.5,-567.1,28.2,26.22,-10.34,1702
137,12.75,4201,0.02586,147,0.6651,-16.18,199.5,-567.1,28.17,32.43,-85.37,1935
138,12.63,2.44,0.04671,147,0.6651,-16.18,199.5,-567.1,28.19,32.1,-18.39,1545
139,13.88,4866,0.01621,147,0.6651,-16.18,199.5,-567.1,32.42,39.3,-149.4,2108
140,20.69,11.06,0.00477,147,0.6651,-16.18,199.5,-567.1,28.25,5345,-177.5,4506
141,9153,0.3929,38,147,0.6651,-16.18,199.5,-567.1,28.22,55.66,-66.15,909.3
142,15.14,6698,0.01263,147,0.6651,-16.18,199.5,-567.1,28.21,23.44,-141.2,2610
143,10.29,0.8806,0.02812,147,0.6651,-16.18,199.5,-567.1,31.53,58.69,-100,1072
144,16.45,1521,0.03546,147,0.6651,-16.18,199.5,-567.1,36.67,24.84,-20.17,1950
145,12.72,1502,0.05728,147,0.6651,-16.18,199.5,-567.1,28.28,33.56,5427,1289
146,13.22,4858,0.0209,147,0.6651,-16.18,199.5,-567.1,28.23,31.25,-103.3,2067
147,16.02,1313,0.03554,147,0.6651,-16.18,199.5,-567.1,36.55,27.37,-30.24,1949
148,14.22,5829,0.01604,147,0.6651,-16.18,199.5,-567.1,28.23,26.77,-123.9,2359
149,16.06,2076,0.03301,147,0.6651,-16.18,199.5,-567.1,36.34,25.43,-40.56,2110
150,11.6,0.2426,0.05949,147,0.6651,-16.18,199.5,-567.1,28.25,39.57,-11.92,1218
151,14.16,0.9181,0.03516,147,0.6651,-16.18,199.5,-567.1,35.26,36.86,-67.53,1886
152,12.62,2074,0.05068,147,0.6651,-16.18,199.5,-567.1,28.26,32.91,-9698,1446
153,12.21,3463,0.02008,147,0.6651,-16.18,199.5,-567.1,32.29,50.05,-128.7,1563
154,13.28,1297,0.05933,147,0.6651,-16.18,199.5,-567.1,28.63,32.08,18.49,1221
155,12.57,4494,0.01453,147,0.6651,-16.18,199.5,-567.1,31.83,52.51,-135.1,1466
156,10.04,0.1107,0.04772,147,0.6651,-16.18,199.5,-567.1,28.27,48.51,-52.57,1152
157,16.7,1024,0.03778,147,0.6651,-16.18,199.5,-567.1,36.59,24.5,-3103,1794
158,10.9,1.53,0.04642,147,0.6651,-16.18,199.5,-567.1,28.28,43.15,-46.57,1325
159,14.28,4194,0.03107,147,0.6651,-16.18,199.5,-567.1,28.47,19.79,-43.35,2209
160,14.23,1311,0.05604,147,0.6651,-16.18,199.5,-567.1,29.74,29.36,26.66,1247
161,13.56,4614,0.02457,147,0.6651,-16.18,199.5,-567.1,28.28,26.31,-85.41,2194
162,17.82,8679,0.008239,147,0.6651,-16.18,199.5,-567.1,28.26,9042,-174.9,3597
