 0.136850E+01   0.113852E+01   0.139635E+02   0.123065E+01   0.275465E+00
 0.139800E+01   0.120151E+01   0.139852E+02   0.130438E+01   0.280861E+00
 0.142750E+01   0.126422E+01   0.139980E+02   0.137842E+01   0.286215E+00
 0.145700E+01   0.132630E+01   0.140272E+02   0.145236E+01   0.291526E+00
 0.148650E+01   0.138742E+01   0.140455E+02   0.152579E+01   0.296796E+00
 0.151600E+01   0.144730E+01   0.140711E+02   0.159836E+01   0.302023E+00
 0.154550E+01   0.150572E+01   0.140889E+02   0.166977E+01   0.307207E+00
 0.157500E+01   0.156249E+01   0.141050E+02   0.173975E+01   0.312348E+00
 0.160450E+01   0.161748E+01   0.141277E+02   0.180810E+01   0.317447E+00
 0.163400E+01   0.167058E+01   0.141465E+02   0.187465E+01   0.322503E+00
 0.166350E+01   0.172172E+01   0.141559E+02   0.193926E+01   0.327518E+00
 0.169300E+01   0.177087E+01   0.141718E+02   0.200185E+01   0.332491E+00
 0.172250E+01   0.181802E+01   0.141898E+02   0.206234E+01   0.337423E+00
 0.175200E+01   0.186317E+01   0.141962E+02   0.212072E+01   0.342315E+00
 0.178150E+01   0.190635E+01   0.142077E+02   0.217695E+01   0.347167E+00
 0.181100E+01   0.194761E+01   0.142073E+02   0.223105E+01   0.351979E+00
 0.184050E+01   0.198698E+01   0.142187E+02   0.228305E+01   0.356753E+00
 0.187000E+01   0.202453E+01   0.142230E+02   0.233296E+01   0.361488E+00
 0.189950E+01   0.206031E+01   0.142205E+02   0.238084E+01   0.366187E+00
 0.192900E+01   0.209440E+01   0.142212E+02   0.242674E+01   0.370848E+00
 0.195850E+01   0.212686E+01   0.142259E+02   0.247071E+01   0.375474E+00
 0.198800E+01   0.215776E+01   0.142160E+02   0.251282E+01   0.380064E+00
 0.201750E+01   0.218716E+01   0.142152E+02   0.255312E+01   0.384619E+00
 0.204700E+01   0.221514E+01   0.142097E+02   0.259169E+01   0.389140E+00
 0.207650E+01   0.224176E+01   0.142113E+02   0.262857E+01   0.393628E+00
 0.210600E+01   0.226709E+01   0.142043E+02   0.266385E+01   0.398083E+00
 0.213550E+01   0.229119E+01   0.141959E+02   0.269759E+01   0.402506E+00
 0.216500E+01   0.231411E+01   0.141840E+02   0.272984E+01   0.406897E+00
 0.219450E+01   0.233592E+01   0.141790E+02   0.276068E+01   0.411257E+00
 0.222400E+01   0.235668E+01   0.141694E+02   0.279015E+01   0.415587E+00
 0.225350E+01   0.237643E+01   0.141535E+02   0.281833E+01   0.419887E+00
 0.228300E+01   0.239523E+01   0.141462E+02   0.284526E+01   0.424158E+00
 0.231250E+01   0.241312E+01   0.141336E+02   0.287100E+01   0.428400E+00
 0.234200E+01   0.243016E+01   0.141297E+02   0.289561E+01   0.432615E+00
 0.237150E+01   0.244637E+01   0.141171E+02   0.291913E+01   0.436801E+00
 0.240100E+01   0.246181E+01   0.140965E+02   0.294161E+01   0.440961E+00
 0.243050E+01   0.247652E+01   0.140902E+02   0.296310E+01   0.445094E+00
 0.246000E+01   0.249053E+01   0.140783E+02   0.298365E+01   0.449202E+00
 0.248950E+01   0.250387E+01   0.140580E+02   0.300328E+01   0.453283E+00
 0.251900E+01   0.251658E+01   0.140537E+02   0.302206E+01   0.457340E+00
 0.254850E+01   0.252870E+01   0.140376E+02   0.304000E+01   0.461372E+00
 0.257800E+01   0.254024E+01   0.140252E+02   0.305716E+01   0.465380E+00
 0.260750E+01   0.255124E+01   0.140074E+02   0.307356E+01   0.469364E+00
 0.263700E+01   0.256172E+01   0.139909E+02   0.308924E+01   0.473325E+00
 0.266650E+01   0.257172E+01   0.139786E+02   0.310423E+01   0.477263E+00
 0.269600E+01   0.258124E+01   0.139632E+02   0.311856E+01   0.481179E+00
 0.272550E+01   0.259032E+01   0.139493E+02   0.313226E+01   0.485073E+00
 0.275500E+01   0.259898E+01   0.139330E+02   0.314536E+01   0.488944E+00
 0.278450E+01   0.260724E+01   0.139209E+02   0.315788E+01   0.492795E+00
 0.281400E+01   0.261511E+01   0.139101E+02   0.316984E+01   0.496625E+00
 0.284350E+01   0.262261E+01   0.138911E+02   0.318128E+01   0.500434E+00
 0.287300E+01   0.262977E+01   0.138818E+02   0.319221E+01   0.504223E+00
 0.290250E+01   0.263659E+01   0.138577E+02   0.320265E+01   0.507992E+00
 0.293200E+01   0.264309E+01   0.138444E+02   0.321264E+01   0.511741E+00
 0.296150E+01   0.264929E+01   0.138347E+02   0.322217E+01   0.515471E+00
 0.299100E+01   0.265519E+01   0.138178E+02   0.323128E+01   0.519182E+00
 0.302050E+01   0.266082E+01   0.138015E+02   0.323998E+01   0.522875E+00
 0.305000E+01   0.266619E+01   0.137911E+02   0.324829E+01   0.526549E+00
 0.307950E+01   0.267130E+01   0.137760E+02   0.325622E+01   0.530206E+00
 0.310900E+01   0.267617E+01   0.137629E+02   0.326379E+01   0.533844E+00
 0.313850E+01   0.268081E+01   0.137476E+02   0.327102E+01   0.537465E+00
 0.316800E+01   0.268523E+01   0.137312E+02   0.327791E+01   0.541069E+00
 0.319750E+01   0.268944E+01   0.137186E+02   0.328449E+01   0.544656E+00
 0.322700E+01   0.269344E+01   0.136999E+02   0.329076E+01   0.548226E+00
 0.325650E+01   0.269725E+01   0.136843E+02   0.329673E+01   0.551780E+00
 0.328600E+01   0.270087E+01   0.136730E+02   0.330242E+01   0.555317E+00
 0.331550E+01   0.270432E+01   0.136519E+02   0.330785E+01   0.558839E+00
 0.334500E+01   0.270759E+01   0.136420E+02   0.331301E+01   0.562345E+00
 0.337450E+01   0.271070E+01   0.136284E+02   0.331792E+01   0.565835E+00
 0.340400E+01   0.271365E+01   0.136150E+02   0.332259E+01   0.569310E+00
 0.343350E+01   0.271645E+01   0.136045E+02   0.332702E+01   0.572771E+00
 0.346300E+01   0.271911E+01   0.135899E+02   0.333124E+01   0.576216E+00
 0.349250E+01   0.272163E+01   0.135709E+02   0.333524E+01   0.579647E+00
 0.352200E+01   0.272402E+01   0.135592E+02   0.333904E+01   0.583063E+00
 0.355150E+01   0.272627E+01   0.135408E+02   0.334263E+01   0.586465E+00
 0.358100E+01   0.272841E+01   0.135337E+02   0.334604E+01   0.589853E+00
 0.361050E+01   0.273043E+01   0.135171E+02   0.334926E+01   0.593227E+00
 0.364000E+01   0.273233E+01   0.135016E+02   0.335231E+01   0.596588E+00
 0.366950E+01   0.273413E+01   0.134940E+02   0.335518E+01   0.599935E+00
 0.369900E+01   0.273582E+01   0.134754E+02   0.335789E+01   0.603269E+00
 0.372850E+01   0.273741E+01   0.134606E+02   0.336044E+01   0.606589E+00
 0.375800E+01   0.273890E+01   0.134458E+02   0.336284E+01   0.609897E+00
 0.378750E+01   0.274030E+01   0.134399E+02   0.336509E+01   0.613192E+00
 0.381700E+01   0.274161E+01   0.134248E+02   0.336721E+01   0.616475E+00
 0.384650E+01   0.274284E+01   0.134123E+02   0.336918E+01   0.619745E+00
 0.387600E+01   0.274398E+01   0.133935E+02   0.337103E+01   0.623002E+00
 0.390550E+01   0.274504E+01   0.133814E+02   0.337274E+01   0.626248E+00
 0.393500E+01   0.274603E+01   0.133705E+02   0.337434E+01   0.629482E+00
 0.396450E+01   0.274694E+01   0.133630E+02   0.337581E+01   0.632703E+00
 0.399400E+01   0.274778E+01   0.133455E+02   0.337718E+01   0.635914E+00
 0.402350E+01   0.274855E+01   0.133380E+02   0.337843E+01   0.639112E+00
 0.405300E+01   0.274926E+01   0.133230E+02   0.337958E+01   0.642299E+00
 0.408250E+01   0.274990E+01   0.133116E+02   0.338062E+01   0.645475E+00
 0.411200E+01   0.275049E+01   0.133006E+02   0.338157E+01   0.648640E+00
 0.414150E+01   0.275101E+01   0.132823E+02   0.338242E+01   0.651794E+00
 0.417100E+01   0.275147E+01   0.132674E+02   0.338318E+01   0.654937E+00
 0.420050E+01   0.275189E+01   0.132643E+02   0.338385E+01   0.658069E+00
 0.423000E+01   0.275224E+01   0.132428E+02   0.338443E+01   0.661191E+00
 0.425950E+01   0.275255E+01   0.132336E+02   0.338493E+01   0.664302E+00
 0.428900E+01   0.275281E+01   0.132203E+02   0.338536E+01   0.667402E+00
 0.431850E+01   0.275302E+01   0.132089E+02   0.338570E+01   0.670493E+00
 0.434800E+01   0.275319E+01   0.131977E+02   0.338597E+01   0.673573E+00
 0.437750E+01   0.275331E+01   0.131923E+02   0.338617E+01   0.676644E+00
 0.440700E+01   0.275339E+01   0.131819E+02   0.338630E+01   0.679704E+00
 0.443650E+01   0.275342E+01   0.131685E+02   0.338636E+01   0.682755E+00
 0.446600E+01   0.275342E+01   0.131588E+02   0.338636E+01   0.685795E+00
 0.449550E+01   0.275338E+01   0.131458E+02   0.338629E+01   0.688827E+00
 0.452500E+01   0.275331E+01   0.131368E+02   0.338617E+01   0.691849E+00
 0.455450E+01   0.275319E+01   0.131261E+02   0.338598E+01   0.694861E+00
 0.458400E+01   0.275305E+01   0.131095E+02   0.338574E+01   0.697864E+00
 0.461350E+01   0.275287E+01   0.131006E+02   0.338545E+01   0.700858E+00
 0.464300E+01   0.275266E+01   0.130908E+02   0.338510E+01   0.703843E+00
 0.467250E+01   0.275241E+01   0.130809E+02   0.338470E+01   0.706819E+00
 0.470200E+01   0.275214E+01   0.130706E+02   0.338425E+01   0.709786E+00
 0.473150E+01   0.275184E+01   0.130556E+02   0.338375E+01   0.712744E+00
 0.476100E+01   0.275151E+01   0.130439E+02   0.338321E+01   0.715694E+00
 0.479050E+01   0.275116E+01   0.130332E+02   0.338262E+01   0.718635E+00
 0.482000E+01   0.275078E+01   0.130216E+02   0.338199E+01   0.721567E+00
 0.484950E+01   0.275037E+01   0.130100E+02   0.338132E+01   0.724491E+00
 0.487900E+01   0.274994E+01   0.130005E+02   0.338061E+01   0.727406E+00
 0.490850E+01   0.274949E+01   0.129986E+02   0.337986E+01   0.730314E+00
 0.493800E+01   0.274901E+01   0.129859E+02   0.337907E+01   0.733213E+00
 0.496750E+01   0.274851E+01   0.129773E+02   0.337824E+01   0.736104E+00
 0.499700E+01   0.274799E+01   0.129651E+02   0.337738E+01   0.738986E+00
 0.502650E+01   0.274746E+01   0.129488E+02   0.337649E+01   0.741861E+00
 0.505600E+01   0.274690E+01   0.129419E+02   0.337556E+01   0.744728E+00
 0.508550E+01   0.274632E+01   0.129331E+02   0.337460E+01   0.747588E+00
 0.511500E+01   0.274573E+01   0.129270E+02   0.337362E+01   0.750439E+00
 0.514450E+01   0.274511E+01   0.129120E+02   0.337260E+01   0.753283E+00
 0.517400E+01   0.274448E+01   0.129084E+02   0.337155E+01   0.756119E+00
 0.520350E+01   0.274384E+01   0.128992E+02   0.337048E+01   0.758948E+00
 0.523300E+01   0.274318E+01   0.128874E+02   0.336937E+01   0.761769E+00
 0.526250E+01   0.274250E+01   0.128717E+02   0.336825E+01   0.764583E+00
 0.529200E+01   0.274181E+01   0.128696E+02   0.336710E+01   0.767389E+00
 0.532150E+01   0.274110E+01   0.128610E+02   0.336592E+01   0.770188E+00
 0.535100E+01   0.274039E+01   0.128433E+02   0.336472E+01   0.772981E+00
 0.538050E+01   0.273965E+01   0.128393E+02   0.336350E+01   0.775765E+00
 0.541000E+01   0.273891E+01   0.128265E+02   0.336226E+01   0.778543E+00
 0.543950E+01   0.273815E+01   0.128218E+02   0.336099E+01   0.781314E+00
 0.546900E+01   0.273738E+01   0.128073E+02   0.335971E+01   0.784078E+00
 0.549850E+01   0.273660E+01   0.128016E+02   0.335840E+01   0.786835E+00
 0.552800E+01   0.273581E+01   0.127931E+02   0.335708E+01   0.789586E+00
 0.555750E+01   0.273501E+01   0.127835E+02   0.335574E+01   0.792329E+00
 0.558700E+01   0.273420E+01   0.127769E+02   0.335438E+01   0.795066E+00
 0.561650E+01   0.273338E+01   0.127721E+02   0.335301E+01   0.797796E+00
 0.564600E+01   0.273254E+01   0.127567E+02   0.335162E+01   0.800520E+00
 0.567550E+01   0.273170E+01   0.127497E+02   0.335021E+01   0.803237E+00
 0.570500E+01   0.273085E+01   0.127408E+02   0.334879E+01   0.805948E+00
 0.573450E+01   0.273000E+01   0.127327E+02   0.334735E+01   0.808652E+00
 0.576400E+01   0.272913E+01   0.127260E+02   0.334590E+01   0.811350E+00
 0.579350E+01   0.272826E+01   0.127175E+02   0.334443E+01   0.814042E+00
 0.582300E+01   0.272738E+01   0.127089E+02   0.334296E+01   0.816727E+00
 0.585250E+01   0.272649E+01   0.127023E+02   0.334147E+01   0.819406E+00
 0.588200E+01   0.272559E+01   0.126958E+02   0.333997E+01   0.822079E+00
 0.591150E+01   0.272469E+01   0.126817E+02   0.333845E+01   0.824746E+00
 0.594100E+01   0.272378E+01   0.126772E+02   0.333693E+01   0.827407E+00
 0.597050E+01   0.272287E+01   0.126701E+02   0.333539E+01   0.830062E+00
