11.583041383177571,11.67804676180022,2.26187,10.9885
11.986639834337348,11.9731,2.24015,11.1611
12.862508962067528,12.499184745762712,2.24491,11.4382
12.53763356557377,12.334005263157895,2.23892,11.3429
12.582503012048193,12.240618331053351,2.21616,11.307
12.621912298387096,12.340023915737298,2.24073,11.3529
12.462327353689567,12.190045293315144,2.21724,11.2783
12.470457189277012,12.291094014962594,2.23833,11.315
12.232815927814828,12.153815688622755,2.24342,11.2494
12.015446393262541,12.011777945945946,2.26182,11.1862
11.631904491017965,11.70166681465039,2.26095,11.0108
12.211768381742738,12.066304076086956,2.21891,11.1992
12.443674110429447,12.156507233502538,2.23329,11.2662
12.186068376068375,12.081214948453608,2.22828,11.2125
12.632758933002481,12.368907894736841,2.23728,11.3607
12.324421789560896,12.172791149273449,2.2291,11.252
12.447421167883212,12.273619402985075,2.23686,11.3147
12.58287932575142,12.331646733668343,2.23944,11.3451
11.977722181818182,12.018285418933624,2.26116,11.188
12.788007993268828,12.423675407779172,2.23705,11.3984
12.370241272940257,12.228631985731273,2.24622,11.2988
12.319580337078651,12.188142084942085,2.23372,11.2592
12.575303209876543,12.341606382978723,2.23743,11.3511
12.614455352055352,12.354906699751862,2.23772,11.3633
12.024763031624863,12.033760289210234,2.25972,11.1978
12.477938963210702,12.19898643147897,2.21977,11.2827
12.430539398797595,12.273988228004956,2.2389,11.3126
12.179936363636363,12.071177763496145,2.22807,11.2081
12.458012264150945,12.164120689655173,2.23028,11.2757
12.273962099125365,12.089978804347826,2.21818,11.2215
12.261191846153846,12.175751543942994,2.24845,11.2738
12.938124671916011,12.499991439688717,2.2296,11.4337
11.952974917973023,11.994012989921613,2.25524,11.1777
12.629412982744453,12.35468136020151,2.23733,11.3625
12.483547366336634,12.283640145102781,2.24162,11.3212
12.221809170305677,12.12243648989899,2.23464,11.2295
13.005941374893254,12.548714141414141,2.23519,11.4697
12.476989133089134,12.293245992601726,2.24007,11.3192
12.778186219974716,12.426072972972973,2.233,11.3937
12.550968191098407,12.326115835411471,2.23741,11.3413
12.605503658536586,12.343767984693878,2.23712,11.357
12.804284857768053,12.35065020746888,2.2146,11.3684
12.954946899224806,12.508783355006502,2.22887,11.4362
12.067541483516482,11.997658408215662,2.2301,11.1692
12.638065364265364,12.361049872773537,2.23644,11.3655
12.251088421920066,12.081557046070461,2.21978,11.208
12.853008304794521,12.457853608247424,2.23098,11.416
12.651719705641863,12.370095419847328,2.23576,11.3644
12.552614262159935,12.322562222222222,2.238,11.3429
12.984621718061675,12.486163722826086,2.22233,11.4389
12.692680635838151,12.385647892720307,2.23455,11.3768
12.784055832628908,12.429370656370656,2.23223,11.3984
12.186684634246015,12.056077837837838,2.22076,11.1945
12.419636924277908,12.21373613053613,2.24796,11.2964
12.688610234278668,12.362923455233291,2.23989,11.364
12.446860940032415,12.273521402214023,2.23986,11.3117
12.980311582670202,12.512460747663551,2.22767,11.4394
12.431360671363448,12.253497579617836,2.23487,11.3023
12.144378131212724,12.037405791505792,2.2283,11.1943
12.784517058311575,12.339940055248618,2.21522,11.3593
12.161537083993661,12.098927443609021,2.23865,11.2161
12.094276923076924,11.951328645161292,2.23476,11.1277
12.142439541547278,12.03779409395973,2.2242,11.1893
12.459722842232035,12.277762637362637,2.23991,11.3122
12.275659894136808,12.137774738219894,2.22955,11.237
12.323219693835332,12.169225363276091,2.22917,11.2555
11.968607768413339,12.004249381327334,2.25617,11.1798
12.541926380368098,12.319966666666668,2.23619,11.3357
12.40029570234779,12.249311341463414,2.24101,11.2996
12.397728313253012,12.254398897058824,2.24043,11.3047
12.544365819567979,12.231815122615803,2.21934,11.2995
12.787702741459299,12.425466153846154,2.23138,11.3952
12.505988,12.300436923076923,2.23615,11.3263
12.285681936533768,12.151897579617835,2.23121,11.2457
12.769375574112734,12.414778880407125,2.23194,11.3895
12.368250592562323,12.208125355756792,2.23105,11.2738
12.568752039151713,12.326228900255753,2.23607,11.3393
12.38827315490673,12.240962278481012,2.23803,11.2905
12.246901874999999,12.081423433242506,2.21906,11.2135
12.99201308576481,12.495225238744883,2.22386,11.4391
12.570441405269762,12.22388748353096,2.22365,11.3021
12.5611725,12.33250512820513,2.23578,11.338
12.192432713898567,12.126406601466993,2.24204,11.2353
12.55361794871795,12.290587795765878,2.2397,11.3347
12.716233333333333,12.368477946768062,2.23687,11.3786
12.550545655671762,12.306783042394015,2.23768,11.3413
12.524494835298901,12.305373644388398,2.23767,11.3333
12.455597022132796,12.27287783375315,2.2393,11.3173
12.151751043338685,12.009395833333333,2.23679,11.156
12.80169037743675,12.452558099878198,2.24407,11.4207
11.620691998538545,11.714843606557377,2.26268,11.0202
12.481370736670735,12.182771911573472,2.22664,11.2774
12.124778166915052,12.074145098039216,2.25354,11.2257
12.916146260869565,12.439503174603173,2.22364,11.416
12.622689844389845,12.338763829787233,2.2356,11.3525
12.198417647058823,12.06078636977058,2.22238,11.199
12.012697680508792,11.965791780821917,2.25696,11.1572
12.09295276872964,11.95590634920635,2.2315,11.1197
