1,8.07,0.00004578,0.01721,155,0.6713,-16.31,221.3,-491.2,30.17,74.73,-54.62,234.7
2,8183,0.0008543,0.01675,155,0.6713,-16.31,221.3,-491.2,30.55,75.46,-57.4,237.8
3,8.25,0.001468,0.01667,155,0.6713,-16.31,221.3,-491.2,30.75,75.7,-59.49,243.7
4,8273,0.001682,0.0168,155,0.6713,-16.31,221.3,-491.2,30.79,75.61,-60.59,249.5
5,8292,0.002279,0.01733,155,0.6713,-16.31,221.3,-491.2,30.76,75.09,-62.33,263.6
6,8302,0.002311,0.01743,155,0.6713,-16.31,221.3,-491.2,30.77,75,-62.89,267.3
7,8.32,0.002435,0.01802,155,0.6713,-16.31,221.3,-491.2,30.73,74.44,-64.64,283.1
8,8327,0.00249,0.01799,155,0.6713,-16.31,221.3,-491.2,30.75,74.47,-64.81,283.4
9,8444,0.002717,0.01773,155,0.6713,-16.31,221.3,-491.2,31.12,74.96,-68.32,293.2
10,8448,0.002939,0.01776,155,0.6713,-16.31,221.3,-491.2,31.12,74.92,-68.54,294.8
11,8.45,0.003154,0.01793,155,0.6713,-16.31,221.3,-491.2,31.1,74.75,-68.9,299
12,8.45,0.003178,0.01793,155,0.6713,-16.31,221.3,-491.2,31.1,74.75,-68.92,299.1
13,8499,0.003606,0.01774,155,0.6713,-16.31,221.3,-491.2,31.27,75.03,-70.28,301.6
14,8567,0.004049,0.01762,155,0.6713,-16.31,221.3,-491.2,31.48,75.27,-72.4,308.4
15,8628,0.005219,0.0174,155,0.6713,-16.31,221.3,-491.2,31.69,75.62,-74.11,311.7
16,8632,0.005628,0.0174,155,0.6713,-16.31,221.3,-491.2,31.7,75.63,-74.26,312.3
17,8655,0.006584,0.01753,155,0.6713,-16.31,221.3,-491.2,31.74,75.52,-75.29,319
18,8662,0.007407,0.01771,155,0.6713,-16.31,221.3,-491.2,31.72,75.32,-75.86,325
19,8.71,0.007595,0.01756,155,0.6713,-16.31,221.3,-491.2,31.88,75.57,-77.28,328.4
20,8719,0.007904,0.01756,155,0.6713,-16.31,221.3,-491.2,31.91,75.57,-77.62,330
21,8734,0.008112,0.01759,155,0.6713,-16.31,221.3,-491.2,31.95,75.56,-78.2,333.1
22,8734,0.008572,0.01759,155,0.6713,-16.31,221.3,-491.2,31.95,75.56,-78.21,333.2
23,8743,0.008961,0.01758,155,0.6713,-16.31,221.3,-491.2,31.97,75.59,-78.48,334.1
24,8746,0.009047,0.01764,155,0.6713,-16.31,221.3,-491.2,31.97,75.52,-78.69,336.2
25,8746,0.009127,0.01771,155,0.6713,-16.31,221.3,-491.2,31.96,75.43,-78.84,338.4
26,8754,0.009328,0.01771,155,0.6713,-16.31,221.3,-491.2,31.98,75.45,-79.11,339.6
27,8765,0.01019,0.0177,155,0.6713,-16.31,221.3,-491.2,32.01,75.47,-79.47,341
28,8786,0.01134,0.01762,155,0.6713,-16.31,221.3,-491.2,32.08,75.6,-80.09,342.3
29,8805,0.01187,0.01761,155,0.6713,-16.31,221.3,-491.2,32.14,75.64,-80.74,345
30,8808,0.01359,0.01766,155,0.6713,-16.31,221.3,-491.2,32.14,75.58,-80.94,347
31,8816,0.01401,0.01771,155,0.6713,-16.31,221.3,-491.2,32.15,75.53,-81.29,349.6
32,8831,0.01417,0.01768,155,0.6713,-16.31,221.3,-491.2,32.2,75.58,-81.77,351.2
33,8836,0.01477,0.01767,155,0.6713,-16.31,221.3,-491.2,32.22,75.6,-81.96,351.9
34,8845,0.01507,0.01769,155,0.6713,-16.31,221.3,-491.2,32.24,75.59,-82.29,353.9
